ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-26,311.1113902316227,18.205760659872908,199.93366245139967,311.1113902316227,311.1113902316227,-203.0471668448544,-203.0471668448544,-203.0471668448544,3.467118582381201,3.467118582381201,3.467118582381201,-206.5142854272356,-206.5142854272356,-206.5142854272356,0.0,0.0,0.0,108.0642233867683
2024-03-27,311.11193688973265,9.203190732439747,193.54497874433966,311.11193688973265,311.11193688973265,-211.3242816562412,-211.3242816562412,-211.3242816562412,-3.7159393420428,-3.7159393420428,-3.7159393420428,-207.6083423141984,-207.6083423141984,-207.6083423141984,0.0,0.0,0.0,99.78765523349145
2024-03-28,311.1124835478426,10.08071864632831,197.06990083918018,311.1124835478426,311.1124835478426,-208.64956780043914,-208.64956780043914,-208.64956780043914,0.6449125819033997,0.6449125819033997,0.6449125819033997,-209.29448038234256,-209.29448038234256,-209.29448038234256,0.0,0.0,0.0,102.46291574740346
2024-03-29,311.11303020595255,8.67528235865045,190.68096307050146,311.11303020595255,311.11303020595255,-217.5110303551137,-217.5110303551137,-217.5110303551137,-5.98763634669616,-5.98763634669616,-5.98763634669616,-211.52339400841754,-211.52339400841754,-211.52339400841754,0.0,0.0,0.0,93.60199985083887
2024-03-30,311.1135768640625,3.393497106608759,190.13522898532926,311.1135768640625,311.1135768640625,-211.8308426882222,-211.8308426882222,-211.8308426882222,2.3937613409935348,2.3937613409935348,2.3937613409935348,-214.2246040292157,-214.2246040292157,-214.2246040292157,0.0,0.0,0.0,99.28273417584032
2024-03-31,311.11412352217246,-0.5039499219679646,178.58073002053465,311.11412352217246,311.11412352217246,-220.08285087446353,-220.08285087446353,-220.08285087446353,-2.7740508194826647,-2.7740508194826647,-2.7740508194826647,-217.30880005498088,-217.30880005498088,-217.30880005498088,0.0,0.0,0.0,91.03127264770893
2024-04-01,311.1146701802824,-2.9012732453733348,190.32199746765716,311.1146701802824,311.1146701802824,-214.6989786853967,-214.6989786853967,-214.6989786853967,5.971834002922726,5.971834002922726,5.971834002922726,-220.67081268831942,-220.67081268831942,-220.67081268831942,0.0,0.0,0.0,96.41569149488572
2024-04-02,311.11521683839237,1.9750599583156796,180.43604625108978,311.11521683839237,311.11521683839237,-220.72600878496715,-220.72600878496715,-220.72600878496715,3.467118582433749,3.467118582433749,3.467118582433749,-224.1931273674009,-224.1931273674009,-224.1931273674009,0.0,0.0,0.0,90.38920805342522
2024-04-03,311.1157634965023,-15.682432764847032,171.01985488499864,311.1157634965023,311.1157634965023,-231.46577339392107,-231.46577339392107,-231.46577339392107,-3.71593934200905,-3.71593934200905,-3.71593934200905,-227.74983405191205,-227.74983405191205,-227.74983405191205,0.0,0.0,0.0,79.64999010258126
2024-04-04,311.1163101546123,-14.41867408057893,176.58985359888266,311.1163101546123,311.1163101546123,-230.56597994295436,-230.56597994295436,-230.56597994295436,0.6449125818901463,0.6449125818901463,0.6449125818901463,-231.2108925248445,-231.2108925248445,-231.2108925248445,0.0,0.0,0.0,80.55033021165792
2024-04-05,311.11685681272223,-18.27621140730826,155.1960823668883,311.11685681272223,311.11685681272223,-240.43421849595475,-240.43421849595475,-240.43421849595475,-5.98763634669694,-5.98763634669694,-5.98763634669694,-234.44658214925784,-234.44658214925784,-234.44658214925784,0.0,0.0,0.0,70.68263831676748
2024-04-06,311.11740347083213,-15.007497620138748,168.0053764776043,311.11740347083213,311.11740347083213,-234.93823650890027,-234.93823650890027,-234.93823650890027,2.393761341000563,2.393761341000563,2.393761341000563,-237.33199784990086,-237.33199784990086,-237.33199784990086,0.0,0.0,0.0,76.17916696193186
2024-04-07,311.11795012894214,-23.8773480930258,165.89811930296332,311.11795012894214,311.11795012894214,-242.5255019483363,-242.5255019483363,-242.5255019483363,-2.7740508194749234,-2.7740508194749234,-2.7740508194749234,-239.7514511288614,-239.7514511288614,-239.7514511288614,0.0,0.0,0.0,68.59244818060583
2024-04-08,311.1184967870521,-17.764326874499,164.71870388398503,311.1184967870521,311.1184967870521,-235.63080218698732,-235.63080218698732,-235.63080218698732,5.9718340028888015,5.9718340028888015,5.9718340028888015,-241.6026361898761,-241.6026361898761,-241.6026361898761,0.0,0.0,0.0,75.48769460006477
2024-04-09,311.119043445162,-20.17979203500587,161.63969656981854,311.119043445162,311.119043445162,-239.33330815745046,-239.33330815745046,-239.33330815745046,3.4671185824377324,3.4671185824377324,3.4671185824377324,-242.8004267398882,-242.8004267398882,-242.8004267398882,0.0,0.0,0.0,71.78573528771153
2024-04-10,311.119590103272,-24.545800085308695,158.53037862681944,311.119590103272,311.119590103272,-246.99611796691792,-246.99611796691792,-246.99611796691792,-3.715939342045444,-3.715939342045444,-3.715939342045444,-243.2801786248725,-243.2801786248725,-243.2801786248725,0.0,0.0,0.0,64.12347213635408
2024-04-11,311.1201367636775,-20.746123042280725,160.8976996817045,311.1201367636775,311.1201367636775,-242.3555143125648,-242.3555143125648,-242.3555143125648,0.6449125818768929,0.6449125818768929,0.6449125818768929,-243.00042689444172,-243.00042689444172,-243.00042689444172,0.0,0.0,0.0,68.76462245111273
2024-04-12,311.12068342408304,-26.82580445612219,160.36515580672994,311.12068342408304,311.12068342408304,-247.9325191528036,-247.9325191528036,-247.9325191528036,-5.98763634669772,-5.98763634669772,-5.98763634669772,-241.9448828061059,-241.9448828061059,-241.9448828061059,0.0,0.0,0.0,63.18816427127945
2024-04-13,311.12123008448856,-22.4487065837117,156.97422811157944,311.12123008448856,311.12123008448856,-237.72989486796325,-237.72989486796325,-237.72989486796325,2.3937613409987932,2.3937613409987932,2.3937613409987932,-240.12365620896205,-240.12365620896205,-240.12365620896205,0.0,0.0,0.0,73.3913352165253
2024-04-14,311.12177674489413,-12.335921163456774,163.05934066110052,311.12177674489413,311.12177674489413,-240.34770193954316,-240.34770193954316,-240.34770193954316,-2.774050819504494,-2.774050819504494,-2.774050819504494,-237.57365112003868,-237.57365112003868,-237.57365112003868,0.0,0.0,0.0,70.77407480535098
2024-04-15,311.1223234052996,-6.059208887128924,177.2289274550992,311.1223234052996,311.1223234052996,-228.3862724868761,-228.3862724868761,-228.3862724868761,5.971834002912882,5.971834002912882,5.971834002912882,-234.35810648978898,-234.35810648978898,-234.35810648978898,0.0,0.0,0.0,82.7360509184235
2024-04-16,311.1228700657052,-3.6835845218847907,178.507623224408,311.1228700657052,311.1228700657052,-227.0981608640243,-227.0981608640243,-227.0981608640243,3.4671185824417154,3.4671185824417154,3.4671185824417154,-230.565279446466,-230.565279446466,-230.565279446466,0.0,0.0,0.0,84.02470920168088
2024-04-17,311.1234167261107,-5.569770408985832,169.91890542188978,311.1234167261107,311.1234167261107,-230.02223332217724,-230.02223332217724,-230.02223332217724,-3.7159393420271067,-3.7159393420271067,-3.7159393420271067,-226.30629398015012,-226.30629398015012,-226.30629398015012,0.0,0.0,0.0,81.10118340393345
2024-04-18,311.1239633865162,-13.182451588570194,174.37989472617036,311.1239633865162,311.1239633865162,-221.0672907420429,-221.0672907420429,-221.0672907420429,0.6449125818816686,0.6449125818816686,0.6449125818816686,-221.71220332392457,-221.71220332392457,-221.71220332392457,0.0,0.0,0.0,90.05667264447331
2024-04-19,311.1245100469217,-0.17729461133522545,188.00881138297783,311.1245100469217,311.1245100469217,-222.91797481476044,-222.91797481476044,-222.91797481476044,-5.9876363467006275,-5.9876363467006275,-5.9876363467006275,-216.9303384680598,-216.9303384680598,-216.9303384680598,0.0,0.0,0.0,88.20653523216129
2024-04-20,311.12505670732725,17.68803385062155,198.5200188078966,311.12505670732725,311.12505670732725,-209.72627624369173,-209.72627624369173,-209.72627624369173,2.393761340997023,2.393761340997023,2.393761340997023,-212.12003758468873,-212.12003758468873,-212.12003758468873,0.0,0.0,0.0,101.39878046363552
2024-04-21,311.1256033677328,9.925320136543899,189.74308279283713,311.1256033677328,311.1256033677328,-210.22192179644608,-210.22192179644608,-210.22192179644608,-2.7740508194757747,-2.7740508194757747,-2.7740508194757747,-207.4478709769703,-207.4478709769703,-207.4478709769703,0.0,0.0,0.0,100.90368157128674
2024-04-22,311.1261500281383,19.621895073412023,192.88295414463676,311.1261500281383,311.1261500281383,-197.11065889239435,-197.11065889239435,-197.11065889239435,5.971834002936961,5.971834002936961,5.971834002936961,-203.08249289533134,-203.08249289533134,-203.08249289533134,0.0,0.0,0.0,114.01549113574393
2024-04-23,311.12669668854386,16.265849106269187,201.42131591613526,311.12669668854386,311.12669668854386,-195.7221460890952,-195.7221460890952,-195.7221460890952,3.4671185824144164,3.4671185824144164,3.4671185824144164,-199.18926467150962,-199.18926467150962,-199.18926467150962,0.0,0.0,0.0,115.40455059944867
2024-04-24,311.1272433489493,15.396450514343849,204.82786774677794,311.1272433489493,311.1272433489493,-199.64074203490173,-199.64074203490173,-199.64074203490173,-3.7159393420361355,-3.7159393420361355,-3.7159393420361355,-195.9248026928656,-195.9248026928656,-195.9248026928656,0.0,0.0,0.0,111.48650131404759
2024-04-25,311.1277900093549,30.64498552596004,211.8398760747504,311.1277900093549,311.1277900093549,-192.78669689472272,-192.78669689472272,-192.78669689472272,0.6449125818647149,0.6449125818647149,0.6449125818647149,-193.43160947658745,-193.43160947658745,-193.43160947658745,0.0,0.0,0.0,118.34109311463217
2024-04-26,311.1283366697604,20.456918447874454,197.91571698139967,311.1283366697604,311.1283366697604,-197.82058267681361,-197.82058267681361,-197.82058267681361,-5.987636346696284,-5.987636346696284,-5.987636346696284,-191.83294633011732,-191.83294633011732,-191.83294633011732,0.0,0.0,0.0,113.3077539929468
2024-04-27,311.12888333016593,29.36445394275949,212.95323459921318,311.12888333016593,311.12888333016593,-188.83434041055546,-188.83434041055546,-188.83434041055546,2.393761340995253,2.393761340995253,2.393761340995253,-191.2281017515507,-191.2281017515507,-191.2281017515507,0.0,0.0,0.0,122.29454291961048
2024-04-28,311.12942999057145,33.64597518079907,209.63593629397525,311.12942999057145,311.12942999057145,-194.46225173799522,-194.46225173799522,-194.46225173799522,-2.774050819489011,-2.774050819489011,-2.774050819489011,-191.68820091850623,-191.68820091850623,-191.68820091850623,0.0,0.0,0.0,116.66717825257624
2024-04-29,311.12997665097697,32.16037292701618,214.86097746056183,311.12997665097697,311.12997665097697,-187.28085454338486,-187.28085454338486,-187.28085454338486,5.971834002893786,5.971834002893786,5.971834002893786,-193.25268854627865,-193.25268854627865,-193.25268854627865,0.0,0.0,0.0,123.84912210759211
2024-04-30,311.1305233113825,29.552945810113584,210.18677687120112,311.1305233113825,311.1305233113825,-192.45948182372456,-192.45948182372456,-192.45948182372456,3.4671185824356825,3.4671185824356825,3.4671185824356825,-195.92660040616025,-195.92660040616025,-195.92660040616025,0.0,0.0,0.0,118.67104148765793
2024-05-01,311.13106997178807,17.999184710237596,205.7229739798068,311.13106997178807,311.13106997178807,-203.39465767385312,-203.39465767385312,-203.39465767385312,-3.715939342045164,-3.715939342045164,-3.715939342045164,-199.67871833180797,-199.67871833180797,-199.67871833180797,0.0,0.0,0.0,107.73641229793495
2024-05-02,311.1316166321936,15.784136040886123,196.2219319615245,311.1316166321936,311.1316166321936,-203.79576757925656,-203.79576757925656,-203.79576757925656,0.644912581887521,0.644912581887521,0.644912581887521,-204.4406801611441,-204.4406801611441,-204.4406801611441,0.0,0.0,0.0,107.33584905293702
2024-05-03,311.1321632925991,-0.7499022769991326,180.79567406585264,311.1321632925991,311.1321632925991,-216.0947267503798,-216.0947267503798,-216.0947267503798,-5.987636346702188,-5.987636346702188,-5.987636346702188,-210.10709040367763,-210.10709040367763,-210.10709040367763,0.0,0.0,0.0,95.0374365422193
2024-05-04,311.1327099530046,13.618907676727025,194.1055905904467,311.1327099530046,311.1327099530046,-214.14288885662873,-214.14288885662873,-214.14288885662873,2.393761341002282,2.393761341002282,2.393761341002282,-216.536650197631,-216.536650197631,-216.536650197631,0.0,0.0,0.0,96.98982109637589
2024-05-05,311.13325661341014,-7.267692719178895,179.59308711098276,311.13325661341014,311.13325661341014,-226.3283479058016,-226.3283479058016,-226.3283479058016,-2.77405081948127,-2.77405081948127,-2.77405081948127,-223.55429708632036,-223.55429708632036,-223.55429708632036,0.0,0.0,0.0,84.80490870760855
2024-05-06,311.1338032738157,-7.237929158672532,177.71789309546807,311.1338032738157,311.1338032738157,-224.9824830821362,-224.9824830821362,-224.9824830821362,5.971834002917866,5.971834002917866,5.971834002917866,-230.9543170850541,-230.9543170850541,-230.9543170850541,0.0,0.0,0.0,86.1513201916795
2024-05-07,311.1343499342212,-19.070339359048404,171.81640973449717,311.1343499342212,311.1343499342212,-235.03724563398043,-235.03724563398043,-235.03724563398043,3.4671185824083826,3.4671185824083826,3.4671185824083826,-238.50436421638886,-238.50436421638886,-238.50436421638886,0.0,0.0,0.0,76.09710430024074
2024-05-08,311.13489659462675,-35.920262016369435,155.6320694672227,311.13489659462675,311.13489659462675,-249.66623628026903,-249.66623628026903,-249.66623628026903,-3.715939342054192,-3.715939342054192,-3.715939342054192,-245.95029693821482,-245.95029693821482,-245.95029693821482,0.0,0.0,0.0,61.46866031435772
2024-05-09,311.1354432550322,-34.671303453897394,149.89497277561364,311.1354432550322,311.1354432550322,-252.3768048245963,-252.3768048245963,-252.3768048245963,0.6449125818742676,0.6449125818742676,0.6449125818742676,-253.02171740647057,-253.02171740647057,-253.02171740647057,0.0,0.0,0.0,58.75863843043592
2024-05-10,311.1359899154378,-46.82709284369227,133.7247476836053,311.1359899154378,311.1359899154378,-265.42571532242823,-265.42571532242823,-265.42571532242823,-5.987636346697844,-5.987636346697844,-5.987636346697844,-259.4380789757304,-259.4380789757304,-259.4380789757304,0.0,0.0,0.0,45.71027459300956
2024-05-11,311.13653657584325,-35.210535518636384,147.65965924658957,311.13653657584325,311.13653657584325,-262.52144899379635,-262.52144899379635,-262.52144899379635,2.3937613409992284,2.3937613409992284,2.3937613409992284,-264.9152103347956,-264.9152103347956,-264.9152103347956,0.0,0.0,0.0,48.6150875820469
2024-05-12,311.1370832362488,-54.83321601057923,126.40656874141314,311.1370832362488,311.1370832362488,-271.9461425209495,-271.9461425209495,-271.9461425209495,-2.7740508194735294,-2.7740508194735294,-2.7740508194735294,-269.17209170147595,-269.17209170147595,-269.17209170147595,0.0,0.0,0.0,39.19094071529935
2024-05-13,311.13762989665435,-54.89922955859802,136.99152575303592,311.13762989665435,311.13762989665435,-265.96587593281623,-265.96587593281623,-265.96587593281623,5.971834002883941,5.971834002883941,5.971834002883941,-271.9377099357001,-271.9377099357001,-271.9377099357001,0.0,0.0,0.0,45.171753963838114
2024-05-14,311.1381765222686,-44.424118341577525,127.06829068998981,311.1381765222686,311.1381765222686,-269.4906969574204,-269.4906969574204,-269.4906969574204,3.4671185824436477,3.4671185824436477,3.4671185824436477,-272.9578155398641,-272.9578155398641,-272.9578155398641,0.0,0.0,0.0,41.6474795648482
2024-05-15,311.1387231478829,-56.78130041736157,121.10412208623855,311.1387231478829,311.1387231478829,-275.7173447673748,-275.7173447673748,-275.7173447673748,-3.7159393420358535,-3.7159393420358535,-3.7159393420358535,-272.00140542533893,-272.00140542533893,-272.00140542533893,0.0,0.0,0.0,35.42137838050809
2024-05-16,311.1392697734972,-50.93980682726018,136.64831507917233,311.1392697734972,311.1392697734972,-268.2218484500168,-268.2218484500168,-268.2218484500168,0.644912581893373,0.644912581893373,0.644912581893373,-268.8667610319102,-268.8667610319102,-268.8667610319102,0.0,0.0,0.0,42.91742132348037
2024-05-17,311.13981639911145,-42.67938038572773,126.85673308517066,311.13981639911145,311.13981639911145,-269.3745180987993,-269.3745180987993,-269.3745180987993,-5.987636346693502,-5.987636346693502,-5.987636346693502,-263.38688175210575,-263.38688175210575,-263.38688175210575,0.0,0.0,0.0,41.76529830031217
2024-05-18,311.14036302472573,-38.77397755186158,149.7558904714911,311.14036302472573,311.14036302472573,-253.04040702475407,-253.04040702475407,-253.04040702475407,2.393761341006258,2.393761341006258,2.393761341006258,-255.43416836576029,-255.43416836576029,-255.43416836576029,0.0,0.0,0.0,58.099955999971655
2024-05-19,311.14090965034,-28.161064886817005,160.86228031131026,311.14090965034,311.14090965034,-247.6982807577429,-247.6982807577429,-247.6982807577429,-2.774050819465788,-2.774050819465788,-2.774050819465788,-244.92422993827714,-244.92422993827714,-244.92422993827714,0.0,0.0,0.0,63.4426288925971
2024-05-20,311.1414562759543,2.501892585309039,177.88082873541185,311.1414562759543,311.1414562759543,-225.84687587054484,-225.84687587054484,-225.84687587054484,5.971834002908022,5.971834002908022,5.971834002908022,-231.81870987345286,-231.81870987345286,-231.81870987345286,0.0,0.0,0.0,85.29458040540945
2024-05-21,311.14200290156856,4.83127192585086,182.50410348773667,311.14200290156856,311.14200290156856,-212.65993335323964,-212.65993335323964,-212.65993335323964,3.4671185824163477,3.4671185824163477,3.4671185824163477,-216.127051935656,-216.127051935656,-216.127051935656,0.0,0.0,0.0,98.48206954832892
2024-05-22,311.14254952718284,15.012197157155956,196.05339028133224,311.14254952718284,311.14254952718284,-201.62309372186058,-201.62309372186058,-201.62309372186058,-3.7159393420294693,-3.7159393420294693,-3.7159393420294693,-197.9071543798311,-197.9071543798311,-197.9071543798311,0.0,0.0,0.0,109.51945580532225
2024-05-23,311.1430961527971,46.90777454024364,224.06174338926786,311.1430961527971,311.1430961527971,-176.61997652545926,-176.61997652545926,-176.61997652545926,0.6449125818801188,0.6449125818801188,0.6449125818801188,-177.26488910733937,-177.26488910733937,-177.26488910733937,0.0,0.0,0.0,134.52311962733785
2024-05-24,311.1436427784114,58.77900091342515,232.97830472548043,311.1436427784114,311.1436427784114,-160.3401285581373,-160.3401285581373,-160.3401285581373,-5.987636346699403,-5.987636346699403,-5.987636346699403,-154.3524922114379,-154.3524922114379,-154.3524922114379,0.0,0.0,0.0,150.80351422027408
2024-05-25,311.14418940402567,95.57405239297887,275.03744642317616,311.14418940402567,311.14418940402567,-126.9721002438021,-126.9721002438021,-126.9721002438021,2.3937613409956886,2.3937613409956886,2.3937613409956886,-129.3658615847978,-129.3658615847978,-129.3658615847978,0.0,0.0,0.0,184.17208916022355
